,기준년도,사용본거지시읍면동_행정동기준,차명,연료
100247,2022,서울특별시 강남구 역삼동,Model 3 Long Range,전기
100248,2022,서울특별시 강남구 역삼동,쏘울 EV,전기
100249,2022,서울특별시 강남구 역삼동,Model 3 Long Range,전기
100250,2022,서울특별시 강남구 역삼동,Model 3 Long Range,전기
100251,2022,서울특별시 성동구 금호1가동,EV6,전기
100252,2022,서울특별시 성동구 금호1가동,코나 일렉트릭 (KONA ELECTRIC,전기
100253,2022,서울특별시 성동구 금호1가동,Model S Long Range,전기
100254,2022,서울특별시 강남구 역삼동,Model 3 Standard Range Plus ,전기
100255,2022,서울특별시 강남구 역삼동,Model Y Long Range,전기
100256,2022,서울특별시 강남구 역삼동,아이오닉5 (IONIQ5),전기
100257,2022,서울특별시 성동구 금호2.3가동,TWIZY,전기
100258,2022,서울특별시 강남구 역삼동,코나 일렉트릭 (KONA ELECTRIC,전기
100259,2022,서울특별시 성동구 금호2.3가동,Model 3 Standard Range Plus ,전기
100260,2022,서울특별시 성동구 금호4가동,TWIZY,전기
100261,2022,서울특별시 강남구 역삼동,Model S Long Range,전기
100262,2022,서울특별시 강남구 역삼동,Model 3 Long Range,전기
100263,2022,서울특별시 강남구 역삼동,Model 3 Long Range,전기
100264,2022,서울특별시 강남구 역삼동,Model Y Long Range,전기
100265,2022,서울특별시 강남구 역삼동,Model Y Long Range,전기
100266,2022,서울특별시 강남구 역삼동,Model Y Long Range,전기
100267,2022,서울특별시 강남구 역삼동,Model 3 Long Range,전기
100268,2022,서울특별시 성동구 마장동,Model 3 Standard Range Plus ,전기
100269,2022,서울특별시 강남구 역삼동,Model 3 Standard Range Plus ,전기
100270,2022,서울특별시 강남구 역삼동,Model 3 Long Range,전기
100271,2022,서울특별시 강남구 역삼동,Model 3 Long Range,전기
100272,2022,서울특별시 성동구 마장동,아이오닉 일렉트릭(IONIQ ELEC,전기
100273,2022,서울특별시 성동구 마장동,니로 EV,전기
100274,2022,서울특별시 성동구 마장동,아이오닉 일렉트릭(IONIQ ELEC,전기
100275,2022,서울특별시 성동구 마장동,봉고Ⅲ 1톤 EV,전기
100276,2022,서울특별시 성동구 마장동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
100277,2022,서울특별시 성동구 마장동,니로 EV,전기
100278,2022,서울특별시 성동구 성수1가1동,Model Y Long Range,전기
100279,2022,서울특별시 성동구 성수1가1동,CHEVROLET BOLT EV,전기
100280,2022,서울특별시 성동구 성수1가1동,CHEVROLET BOLT EV,전기
100281,2022,서울특별시 성동구 성수1가1동,CHEVROLET BOLT EV,전기
100282,2022,서울특별시 강남구 역삼동,Model Y Long Range,전기
100283,2022,서울특별시 성동구 성수1가1동,TWIZY,전기
100284,2022,서울특별시 성동구 성수1가1동,TWIZY,전기
100285,2022,서울특별시 성동구 성수1가1동,Model 3 Long Range,전기
100286,2022,서울특별시 성동구 성수1가1동,아이오닉5 (IONIQ5),전기
100287,2022,서울특별시 성동구 성수1가1동,아이오닉5 (IONIQ5),전기
100288,2022,서울특별시 성동구 성수1가1동,아이오닉5 (IONIQ5),전기
100289,2022,서울특별시 성동구 성수1가1동,아이오닉5 (IONIQ5),전기
100290,2022,서울특별시 성동구 성수1가1동,아이오닉5 (IONIQ5),전기
100291,2022,서울특별시 성동구 성수1가1동,아이오닉5 (IONIQ5),전기
100292,2022,서울특별시 성동구 성수1가1동,CHEVROLET BOLT EV,전기
100293,2022,서울특별시 성동구 성수1가1동,CHEVROLET BOLT EV,전기
100294,2022,서울특별시 성동구 성수1가1동,CHEVROLET BOLT EV,전기
100295,2022,서울특별시 성동구 성수1가1동,CHEVROLET BOLT EV,전기
100296,2022,서울특별시 성동구 성수1가1동,CHEVROLET BOLT EV,전기
100297,2022,서울특별시 성동구 성수1가1동,CHEVROLET BOLT EV,전기
100298,2022,서울특별시 성동구 성수1가1동,e-tron 55 quattro,전기
100299,2022,서울특별시 강남구 역삼동,Model 3 Performance,전기
100300,2022,서울특별시 성동구 성수1가1동,CHEVROLET BOLT EV,전기
100301,2022,서울특별시 성동구 성수1가1동,Model 3 Standard Range Plus ,전기
100302,2022,서울특별시 성동구 성수1가1동,EV6,전기
100303,2022,서울특별시 성동구 성수1가1동,Model X Long Range,전기
100304,2022,서울특별시 성동구 성수1가1동,파워프라자라보ev PEACE,전기
100305,2022,서울특별시 성동구 성수1가1동,쏘울 전기차,전기
100306,2022,서울특별시 성동구 성수1가1동,아폴로(Apollo)1100전기버스,전기
100307,2022,서울특별시 성동구 성수1가2동,코나 일렉트릭 (KONA ELECTRIC,전기
100308,2022,서울특별시 성동구 성수1가2동,Mercedes-Benz EQA250,전기
100309,2022,서울특별시 성동구 성수1가2동,아이오닉 일렉트릭(IONIQ ELEC,전기
100310,2022,서울특별시 강남구 역삼동,Model S 90D,전기
100311,2022,서울특별시 성동구 성수1가2동,SM3 Z.E.,전기
100312,2022,서울특별시 성동구 성수1가2동,코나 일렉트릭 (KONA ELECTRIC,전기
100313,2022,서울특별시 성동구 성수1가2동,코나 일렉트릭 (KONA ELECTRIC,전기
100314,2022,서울특별시 성동구 성수1가2동,아이오닉5 (IONIQ5),전기
100315,2022,서울특별시 성동구 성수1가2동,아이오닉5 (IONIQ5),전기
100316,2022,서울특별시 성동구 성수1가2동,아이오닉 일렉트릭(IONIQ ELEC,전기
100317,2022,서울특별시 성동구 성수1가2동,봉고Ⅲ EV 윙바디,전기
100318,2022,서울특별시 성동구 성수1가2동,일렉시티(ELEC CITY),전기
100319,2022,서울특별시 성동구 성수2가1동,Model Y Long Range,전기
100320,2022,서울특별시 성동구 성수2가1동,e-tron 55 quattro,전기
100321,2022,서울특별시 성동구 성수2가1동,Peugeot e-208,전기
100322,2022,서울특별시 성동구 성수2가1동,TWIZY,전기
100323,2022,서울특별시 성동구 성수2가1동,아이오닉5 (IONIQ5),전기
100324,2022,서울특별시 성동구 성수2가1동,아이오닉 일렉트릭(IONIQ ELEC,전기
100325,2022,서울특별시 성동구 성수2가1동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
100326,2022,서울특별시 성동구 성수2가1동,이-화이버드(eFIBIRD),전기
100327,2022,서울특별시 성동구 성수2가3동,Model 3 Performance,전기
100328,2022,서울특별시 성동구 성수2가3동,니로 EV,전기
100329,2022,서울특별시 성동구 성수2가3동,CHEVROLET BOLT EV,전기
100330,2022,서울특별시 성동구 성수2가3동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
100331,2022,서울특별시 성동구 송정동,TWIZY,전기
100332,2022,서울특별시 성동구 옥수동,니로 EV,전기
100333,2022,서울특별시 성동구 옥수동,Model Y Standard Range,전기
100334,2022,서울특별시 성동구 옥수동,Model 3 Standard Range Plus ,전기
100335,2022,서울특별시 성동구 옥수동,GV60,전기
100336,2022,서울특별시 성동구 옥수동,BMW i3,전기
100337,2022,서울특별시 성동구 옥수동,코나 일렉트릭 (KONA ELECTRIC,전기
100338,2022,서울특별시 성동구 옥수동,Model Y Long Range,전기
100339,2022,서울특별시 성동구 옥수동,아이오닉5(IONIQ5),전기
100340,2022,서울특별시 성동구 옥수동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
100341,2022,서울특별시 성동구 왕십리2동,Model 3 Standard Range Plus ,전기
100342,2022,서울특별시 성동구 왕십리2동,아이오닉5 (IONIQ5),전기
100343,2022,서울특별시 성동구 왕십리2동,Model Y Long Range,전기
100344,2022,서울특별시 성동구 왕십리도선동,코나 일렉트릭 (KONA ELECTRIC,전기
100345,2022,서울특별시 성동구 왕십리도선동,봉고Ⅲ 1톤 EV,전기
100346,2022,서울특별시 성동구 용답동,SM3 Z.E.,전기
100347,2022,서울특별시 성동구 용답동,아이오닉5 (IONIQ5),전기
100348,2022,서울특별시 성동구 용답동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
100349,2022,서울특별시 성동구 응봉동,아이오닉5(IONIQ5),전기
100350,2022,서울특별시 성동구 행당1동,아이오닉 일렉트릭(IONIQ ELEC,전기
100351,2022,서울특별시 성동구 행당1동,니로 EV,전기
100352,2022,서울특별시 성동구 행당1동,아이오닉 일렉트릭(IONIQ ELEC,전기
100353,2022,서울특별시 성동구 행당1동,쏘울 EV,전기
100354,2022,서울특별시 성동구 행당1동,니로 EV,전기
100355,2022,서울특별시 성동구 행당2동,CHEVROLET BOLT EV,전기
100356,2022,서울특별시 성동구 행당2동,LEAF,전기
100357,2022,서울특별시 성동구 행당2동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
100358,2022,서울특별시 성북구 길음1동,Model S 90D,전기
100359,2022,서울특별시 성북구 길음1동,Model 3 Long Range,전기
100360,2022,서울특별시 성북구 길음1동,SM3 Z.E.,전기
100361,2022,서울특별시 성북구 길음1동,봉고Ⅲ 1톤 EV,전기
100362,2022,서울특별시 성북구 길음2동,Model 3 Standard Range Plus ,전기
100363,2022,서울특별시 성북구 길음2동,Model 3 Long Range,전기
100364,2022,서울특별시 성북구 길음2동,CHEVROLET BOLT EV,전기
100365,2022,서울특별시 성북구 길음2동,쏘울 전기차,전기
100366,2022,서울특별시 성북구 길음2동,봉고Ⅲ 1톤 EV,전기
100367,2022,서울특별시 성북구 돈암1동,아이오닉5 (IONIQ5),전기
100368,2022,서울특별시 성북구 돈암1동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
100369,2022,서울특별시 성북구 돈암2동,아이오닉5 (IONIQ5),전기
100370,2022,서울특별시 성북구 돈암2동,니로 EV,전기
100371,2022,서울특별시 성북구 보문동,D2,전기
100372,2022,서울특별시 성북구 보문동,CHEVROLET BOLT EV,전기
100373,2022,서울특별시 성북구 삼선동,아이오닉 일렉트릭(IONIQ ELEC,전기
100374,2022,서울특별시 성북구 삼선동,Model 3 Standard Range Plus ,전기
100375,2022,서울특별시 성북구 삼선동,봉고Ⅲ 1톤 EV,전기
100376,2022,서울특별시 성북구 석관동,SM3 Z.E.,전기
100377,2022,서울특별시 성북구 석관동,Model 3 Long Range,전기
100378,2022,서울특별시 성북구 석관동,EV6,전기
100379,2022,서울특별시 성북구 석관동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
100380,2022,서울특별시 성북구 성북동,Model 3 Long Range,전기
100381,2022,서울특별시 성북구 월곡1동,레이 전기차,전기
100382,2022,서울특별시 성북구 월곡1동,코나 일렉트릭 (KONA ELECTRIC,전기
100383,2022,서울특별시 성북구 월곡2동,Model 3 Long Range,전기
100384,2022,서울특별시 성북구 월곡2동,니로 EV,전기
100385,2022,서울특별시 성북구 월곡2동,포터Ⅱ 일렉트릭 내장탑차 (PO,전기
100386,2022,서울특별시 성북구 장위1동,Model Y Standard Range,전기
100387,2022,서울특별시 성북구 장위1동,아이오닉5 (IONIQ5),전기
100388,2022,서울특별시 성북구 장위1동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
100389,2022,서울특별시 성북구 장위3동,봉고Ⅲ 1톤 EV,전기
100390,2022,서울특별시 성북구 정릉1동,SMART9.3,전기
100391,2022,서울특별시 성북구 정릉1동,HYPERS1611,전기
100392,2022,서울특별시 성북구 정릉1동,일렉시티(ELEC CITY),전기
100393,2022,서울특별시 성북구 정릉1동,일렉시티(ELEC CITY),전기
100394,2022,서울특별시 성북구 정릉1동,일렉시티(ELEC CITY),전기
100395,2022,서울특별시 성북구 정릉1동,아폴로(Apollo)1100전기버스,전기
100396,2022,서울특별시 성북구 정릉3동,봉고Ⅲ 1톤 EV,전기
100397,2022,서울특별시 성북구 정릉4동,EV6,전기
100398,2022,서울특별시 성북구 정릉4동,CHEVROLET BOLT EV,전기
100399,2022,서울특별시 성북구 정릉4동,TWIZY,전기
100400,2022,서울특별시 성북구 정릉4동,니로 EV,전기
100401,2022,서울특별시 성북구 정릉4동,일렉시티(ELEC CITY),전기
100402,2022,서울특별시 성북구 정릉4동,봉고Ⅲ 1톤 EV,전기
100403,2022,서울특별시 성북구 종암동,EV6,전기
100404,2022,서울특별시 성북구 종암동,TWIZY,전기
100405,2022,서울특별시 성북구 종암동,Model 3 Long Range,전기
100406,2022,서울특별시 성북구 종암동,아이오닉5 (IONIQ5),전기
100407,2022,서울특별시 성북구 종암동,코나 일렉트릭 (KONA ELECTRIC,전기
100408,2022,서울특별시 성북구 종암동,Model 3 Long Range,전기
100409,2022,서울특별시 성북구 종암동,봉고Ⅲ 1톤 EV,전기
100410,2022,서울특별시 성북구 종암동,봉고Ⅲ EV 파워게이트,전기
100411,2022,서울특별시 송파구 가락1동,Model 3 Long Range,전기
100412,2022,서울특별시 송파구 가락1동,Model 3 Long Range,전기
100413,2022,서울특별시 송파구 가락1동,Model Y Long Range,전기
100414,2022,서울특별시 송파구 가락1동,Model 3 Long Range,전기
100415,2022,서울특별시 송파구 가락1동,Model 3 Standard Range Plus ,전기
100416,2022,서울특별시 송파구 가락1동,코나 일렉트릭 (KONA ELECTRIC,전기
100417,2022,서울특별시 송파구 가락1동,파워프라자라보ev PEACE,전기
100418,2022,서울특별시 송파구 가락1동,봉고Ⅲ 1톤 EV,전기
100419,2022,서울특별시 송파구 가락2동,코나 일렉트릭 (KONA ELECTRIC,전기
100420,2022,서울특별시 송파구 가락2동,아이오닉5 (IONIQ5),전기
100421,2022,서울특별시 송파구 가락2동,아이오닉5 (IONIQ5),전기
100422,2022,서울특별시 송파구 가락2동,Peugeot e-2008 SUV,전기
100423,2022,서울특별시 송파구 가락2동,SM3 Z.E.,전기
100424,2022,서울특별시 송파구 가락2동,봉고Ⅲ 1톤 EV,전기
100425,2022,서울특별시 송파구 가락2동,봉고Ⅲ EV 플러스내장차,전기
100426,2022,서울특별시 송파구 가락본동,Model Y Long Range,전기
100427,2022,서울특별시 송파구 가락본동,EV6,전기
100428,2022,서울특별시 송파구 가락본동,Model 3 Standard Range Plus ,전기
100429,2022,서울특별시 송파구 가락본동,봉고Ⅲ 1톤 EV,전기
100430,2022,서울특별시 송파구 거여1동,봉고Ⅲ 1톤 EV,전기
100431,2022,서울특별시 송파구 거여2동,CHEVROLET BOLT EV,전기
100432,2022,서울특별시 송파구 거여2동,EV6,전기
100433,2022,서울특별시 송파구 거여2동,Model 3 Long Range,전기
100434,2022,서울특별시 송파구 거여2동,봉고Ⅲ 1톤 EV,전기
100435,2022,서울특별시 송파구 마천1동,코나 일렉트릭 (KONA ELECTRIC,전기
100436,2022,서울특별시 송파구 마천1동,아이오닉5 (IONIQ5),전기
100437,2022,서울특별시 송파구 마천2동,e-tron 55 quattro,전기
100438,2022,서울특별시 송파구 마천2동,쏘울 EV,전기
100439,2022,서울특별시 송파구 마천2동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
100440,2022,서울특별시 송파구 마천2동,봉고Ⅲ 1톤 EV,전기
100441,2022,서울특별시 송파구 문정1동,Mercedes-Benz EQA250,전기
100442,2022,서울특별시 송파구 문정1동,코나 일렉트릭 (KONA ELECTRIC,전기
100443,2022,서울특별시 송파구 문정1동,타이칸 터보 (5인승),전기
100444,2022,서울특별시 송파구 문정1동,니로 EV,전기
100445,2022,서울특별시 송파구 문정1동,봉고Ⅲ 1톤 EV,전기
100446,2022,서울특별시 송파구 문정1동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
100447,2022,서울특별시 송파구 문정1동,포터Ⅱ 일렉트릭 (PORTERⅡ EL,전기
100448,2022,서울특별시 송파구 문정2동,Model 3 Standard Range Plus ,전기
100449,2022,서울특별시 송파구 문정2동,EV6,전기
100450,2022,서울특별시 송파구 방이1동,코나 일렉트릭 (KONA ELECTRIC,전기
100451,2022,서울특별시 송파구 방이1동,쏘울 EV,전기
100452,2022,서울특별시 송파구 방이1동,니로 EV,전기
